dataset,seed,mae,medae,mre,medre,r2,rmse,top_models,ensemble_weights,fail_tuned,overlap_rate,overlap_source_scale
0050,25,55.61894226074219,29.4293212890625,0.3197472567557901,0.0521085971969529,0.9005460968316261,77.76169642434607,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,26,85.99924545288086,27.75404357910156,0.7021626310571116,0.0511839029294489,0.6665272374713214,140.50596158682154,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,27,42.78851051330567,16.537811279296875,0.3089380189646441,0.025560424499518,0.8916032722611448,67.5881169756308,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,28,63.67274551391601,56.57632446289063,0.3783000399929591,0.087836568588619,0.8477548072510749,77.53679433191093,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0050,29,68.95889625549316,38.64527893066406,0.6231898333353514,0.076548703203398,0.8344742747190704,99.1237993020296,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,0,145.00738906860352,172.81536865234375,0.080771755117535,0.0755856690244547,0.9466334290344092,177.64929366267864,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,1,188.10547637939453,163.4697265625,0.1808239947755213,0.1151478930616228,0.9352396423805946,215.348469882253,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,2,236.70209884643555,138.39239501953125,0.2063794871755764,0.0864153881740182,0.860299592642505,348.3212073032291,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,3,315.57937240600586,253.70843505859372,0.2239975399258031,0.1061748683906671,0.7058685809526857,450.8855257214518,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,4,337.9291229248047,247.594970703125,0.3176216267405418,0.1338092214405373,0.7153323868251693,414.9772008709101,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,5,174.3730411529541,90.32427978515624,0.0926742817067025,0.0742796642771273,0.9181666505071436,250.01045059712527,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,6,147.45476531982422,89.42457580566406,0.1866483913189586,0.0783132276609006,0.9666738022648312,180.2962335761136,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,7,104.52874374389648,95.77789306640624,0.1027589152933038,0.0633229939195826,0.9842283502905866,116.72588926364412,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,8,135.34676361083984,101.38543701171876,0.0948015604256921,0.0836938360291118,0.956994194643314,169.68904253166363,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,9,298.9008979797363,157.38104248046875,0.1764149568316361,0.0913727640254411,0.6660737857021604,449.3607895075143,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,10,211.72749710083008,144.64849853515625,0.1262315010934389,0.1224016774546929,0.8847566527972545,266.412036658271,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,11,242.51039695739743,193.7601318359375,0.1403846857130138,0.0964252625338634,0.817534448484641,322.8874799694945,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,12,114.59298706054688,129.09381103515625,0.0724820262724986,0.0712480684987898,0.9728226125644212,140.02744438598583,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,13,181.9221420288086,174.86964416503906,0.187154109516868,0.106200703512273,0.9478429555542212,208.53385596126907,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,14,197.92257118225095,181.0577392578125,0.2252284253076014,0.1712507906168388,0.900813559923462,230.7021892556728,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,15,264.49244689941406,125.87164306640624,0.2389320726611584,0.182944107667261,0.7133670944472974,410.2811256328775,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,16,131.8993682861328,88.17169189453125,0.0751492143165886,0.0499795778559243,0.8859303200174443,208.5157521141488,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,17,193.4734649658203,140.03155517578125,0.1240971719735064,0.1112192562367282,0.8720007458065755,241.3232980422665,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,18,263.36487770080566,175.74560546875,0.1544427858663198,0.0765420003377094,0.70852504208324,398.1064531026024,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,19,219.75035858154297,235.39749145507807,0.2015021083004512,0.1055233572065539,0.8816703312741049,267.7729827952585,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,20,131.09489822387695,122.40882873535156,0.1064366476061275,0.0962833216543376,0.9426995812481328,169.6809482849374,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,21,166.37992477416992,187.5340576171875,0.1669565054252424,0.0949314043874731,0.9481794141680536,192.21823487853237,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,22,162.8922462463379,118.55438232421876,0.1213615746656488,0.0991452215036742,0.9185037547192476,226.244260280894,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,23,169.36598587036133,111.10113525390624,0.0908555610600228,0.0769111750000809,0.9203408262386338,238.06617627499725,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,24,149.26634407043457,168.2821044921875,0.1450860236435959,0.0679727475922656,0.9694153728889372,181.99055173705196,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,25,240.73952102661133,94.26641845703124,0.1969442204787088,0.1252021273480333,0.7591544392633398,374.85437193574427,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,26,99.0552864074707,104.55226135253906,0.1194366087453739,0.0736902407304956,0.9842790633378454,107.37216300630978,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,27,168.51051712036133,164.42645263671875,0.0990401502863022,0.0763975863770001,0.9368520530876444,209.9576695800522,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,28,146.54555892944336,149.80870056152344,0.146805626509743,0.0628978643975717,0.9577595387366892,171.52111535040862,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0051,29,216.9044189453125,228.69964599609372,0.1821556490170243,0.1192379475434562,0.8993979531289646,239.5957657330464,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,0,44.14064331054688,27.37250518798828,0.1477887099735194,0.0944338666848783,0.6601541363604175,63.15861757684819,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,1,19.88690490722656,14.784866333007812,0.0652832095114321,0.0463823857304448,0.9385994929783628,25.519963278711643,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,2,48.50851364135743,46.99171447753906,0.2249017778975389,0.0987271068318043,0.8352628368324606,56.2982400741964,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,3,35.506517028808595,22.64288330078125,0.096408966887473,0.0857792110612899,0.7936973965928265,55.373279394302976,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,4,50.41808471679688,51.42686462402344,0.1552938097043865,0.1397573827225422,0.7539431052099312,53.47121499142734,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,5,30.40331039428711,24.652915954589844,0.1312046520411287,0.0815887645433499,0.940419343812292,34.97689840524249,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,6,45.03938369750976,49.63092803955078,0.180016443777042,0.1858081621540328,0.8017663872968254,50.69426687645137,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,7,42.20580291748047,41.39811706542969,0.1506330911810749,0.1223669747864044,0.669870794466173,52.11688092700589,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,8,58.72421340942383,50.53177261352539,0.1941453063831677,0.1827542785936955,0.702537903801391,72.57616991131256,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,9,31.42075271606445,30.22821044921875,0.107755350934147,0.0949844853061457,0.9149686136580054,34.399007923441886,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,10,48.30012435913086,46.91334533691406,0.1797152777418537,0.1551184553401719,0.7958039994183198,57.619968194691424,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,11,39.12149505615234,38.15840148925781,0.1340431966330293,0.1121573054311668,0.6678625061667959,45.72013129975357,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,12,36.814202880859376,24.15145874023437,0.1484583838964395,0.0772860152827393,0.8229068259064326,47.061281921514905,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,13,25.179533386230467,22.491439819335938,0.0799865568730147,0.0630331321065415,0.929631511761992,31.89955189904849,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,14,29.308518981933595,21.3310546875,0.1131233650144111,0.0572753821626869,0.8686502711173938,37.73620810642317,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,15,64.77023620605469,58.43964385986328,0.2188899065112484,0.2010807393432502,0.4729230716066422,81.68625323291303,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,16,51.024365234375,45.93527221679688,0.1475488243477307,0.1496972214830907,0.7653435352916271,58.97492603815303,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,17,32.71126861572266,26.442588806152344,0.0821633800372727,0.0704978225519759,0.8699759598002645,39.897365828612166,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,18,35.57523193359375,33.44322204589844,0.1183679404078459,0.1276085097883452,0.7513416465096153,40.21343467602048,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,19,46.36935119628906,36.08399963378906,0.1713781998299184,0.097400106232842,0.6872060548811625,54.857523655969736,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,20,39.59509353637695,38.45829772949219,0.2379259424549778,0.111905245218692,0.8031492947332124,48.96302060611652,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,21,45.304875183105466,50.25856018066406,0.1420928749654406,0.140313151771202,0.7913790517289676,51.3312815805064,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,22,32.789617919921874,30.131317138671875,0.0986185731746133,0.1095816151943184,0.8318253697265062,39.08343185708608,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,23,42.45334320068359,44.44166564941406,0.1443594492880524,0.1246142503347809,0.8171735022317613,53.74021267759758,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,24,36.42785491943359,28.92534637451172,0.1338285488266297,0.1133810632969389,0.7494015522445872,45.3854800530177,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,25,30.593354797363283,30.01459503173828,0.1086212929498316,0.0936679070735753,0.832419980823115,39.32796625176528,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,26,27.410599517822263,32.28227996826172,0.132528480199844,0.0990830130551855,0.9385416390583208,33.020238352262496,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,27,28.272310638427733,28.784957885742188,0.1337698843542642,0.0820734098121823,0.9312488821049586,32.04787134982662,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,28,35.124514770507815,23.395851135253903,0.1324258656031527,0.0843719332848702,0.8803705921824524,43.69855191742983,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0056,29,53.07019958496094,57.550048828125,0.1716234784270703,0.1578326153424897,0.6708734311057883,59.44215576703039,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,0,68.46318986680772,69.04293823242188,0.3410667500094384,0.2795166547637075,0.4789972464747543,84.67080518208455,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,1,58.78516642252604,29.06219482421875,0.2544888388367602,0.1808115719717692,0.7607039849291918,80.44635393914544,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,2,48.03097703721788,32.36180114746094,0.2581882945427585,0.1134460893242866,0.8480002254645482,61.67194368792335,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,3,58.61771816677518,77.78120422363281,0.3733955977958701,0.343132175317745,0.7413741255029465,71.70712840953203,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,4,82.38899400499132,79.04855346679688,0.3793217604995312,0.3535898833872491,0.5358995639869663,91.85714865304055,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,5,46.02140129937066,11.370864868164062,0.4166888315763036,0.0668481155799855,0.6610261806147204,79.85090633673894,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,6,61.03730350070529,65.26406860351562,0.3332335211483699,0.199824787078697,0.6523955516722595,81.80786235049597,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,7,50.4845225016276,63.4473876953125,0.2728517666089256,0.1689227546972572,0.8649574885147577,59.182350141894176,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,8,78.14481438530817,101.60772705078124,0.3916758591091024,0.2849507288042626,0.681258308402651,87.18201786831112,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,9,42.835459815131294,31.42465209960937,0.2844642646611379,0.1782092019455805,0.8610473577438037,50.12715270456974,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,10,57.18230777316623,54.06422424316406,0.2979475771961424,0.3700072755570665,0.7976617628039218,66.93951397579765,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,11,70.9312506781684,43.092803955078125,0.4098730569414398,0.2193131942763372,0.7053707957199495,84.98703726131417,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,12,45.965394761827255,50.410186767578125,0.2026886885050731,0.2361357203941217,0.9218610574138184,48.25204272415422,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,13,44.83515167236328,44.238426208496094,0.333784375974773,0.1452756132948413,0.8629631954885968,51.898026868058906,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,14,71.2232437133789,58.85009765625,0.533804262370189,0.2590463647754827,0.729059267748442,87.36025482814998,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,15,49.17929161919488,40.7093505859375,0.2536950140899383,0.1083848507039639,0.8491378471121369,64.21931014115329,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,16,50.97368367513021,41.28258514404297,0.3044376254745634,0.1934400835833013,0.8669944936986156,61.73732391851534,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,17,59.08870103624132,46.393646240234375,0.2798629533504399,0.1741340441407644,0.7483345756331039,72.84178980500889,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,18,52.96687189737956,36.87911224365234,0.2538508829850846,0.1838084425627257,0.7430927618907051,65.84119474138042,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,19,60.482916090223526,32.00115966796875,0.3099415558939263,0.1817564332254036,0.7613531281029923,78.42793711683207,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,20,61.16563245985243,55.55699920654297,0.2951397601893847,0.1839004558299065,0.8210568493569029,70.51552689737532,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,21,76.98226759168837,78.33682250976562,0.4269597399715836,0.2491635593901656,0.706303771319271,88.83136424428149,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,22,67.18546719021268,58.912742614746094,0.2953836976609205,0.2211370494745585,0.800757395974591,80.14740217016879,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,23,51.41502549913194,40.72191619873047,0.3403253373594128,0.1829167497837833,0.8389752474367075,67.53372672447898,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,24,77.36252170138889,77.34161376953125,0.4829610854282468,0.2907711602429113,0.4997648444271085,87.10261123684356,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,25,77.32010904947917,77.6544189453125,0.4584675347446851,0.2189764219470757,0.7302699934600863,88.38681405546488,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,26,53.44984096950955,32.205421447753906,0.2673467580400404,0.2204983017116522,0.8181345478294595,70.40413613242437,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,27,46.26622772216797,28.080650329589844,0.2209869785455736,0.225822893636825,0.7935062324005868,61.959798990679424,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,28,44.4514405992296,40.88746643066406,0.2840903931152903,0.1807778387817749,0.8987128971666954,53.67205608911501,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0057,29,72.5686543782552,62.839202880859375,0.3416885657922326,0.3129573939874618,0.7361460666057944,84.37188657327742,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,0,11.548989868164062,5.835910797119141,0.112241395270673,0.0493928096258876,0.8064639733183846,16.96237665144756,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,1,8.337217330932617,7.345123291015625,0.0829395904340566,0.0665955095745137,0.9392888001189564,9.51491305503046,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,2,6.141724395751953,4.285861968994141,0.0729518559821432,0.039673873672943,0.9511911005814516,7.966344497175894,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,3,12.59721908569336,7.486820220947266,0.1221207861219682,0.0661638927706879,0.8200871704998338,17.986042787519203,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,4,9.478884887695312,6.3155364990234375,0.0893865250786468,0.0447936423261023,0.7954517524328233,14.769273789542725,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,5,4.313021850585938,2.835975646972656,0.0414130549174713,0.0237445704879344,0.9593163468761796,5.426944920045481,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,6,8.917223358154297,5.88751220703125,0.0800232755880704,0.051664613014641,0.910641902258678,14.469529821700355,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,7,6.736462783813477,5.02386474609375,0.0859267829302704,0.0398460318377615,0.9383307250870702,8.396631965211691,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,8,7.486057281494141,5.273632049560547,0.092033670919894,0.0427921434077704,0.9391715803486494,9.571562966431031,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,9,8.562340545654298,6.600555419921875,0.0947292300922394,0.0587494454255199,0.9572892282265272,10.239607094143697,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,10,18.185717010498045,7.398799896240234,0.1182793949481742,0.0776445453019099,0.8990351351323383,27.11579515028717,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,11,11.64447784423828,5.329376220703125,0.0687388433252807,0.0555883257451503,0.9262734810809128,19.0503310494896,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,12,10.506273651123047,7.684730529785156,0.0975189449348925,0.0695572487951602,0.9606970274803348,15.082062564881433,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,13,9.424342727661132,4.092927932739258,0.07776180016315,0.0453830472530113,0.858988637519348,15.52002656636114,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,14,7.073761749267578,7.969646453857422,0.0622980288240139,0.0640941783370093,0.9390072388382452,8.232350408231072,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,15,9.295862197875977,9.400840759277344,0.1006517358741856,0.0711963876054507,0.9248822172422392,10.968088719433725,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,16,8.039432144165039,5.603023529052734,0.0902758960703365,0.0502761611949247,0.8768279356079911,10.976826437302927,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,17,13.008733367919922,8.5379638671875,0.1022213207038533,0.0905999096310539,0.93491644195302,17.84845493882046,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,18,7.794138336181641,7.806354522705078,0.0778459411069515,0.0685267452240902,0.955962490134304,8.38578003371073,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,19,17.341786575317382,8.477556228637695,0.0965445609830516,0.0836904168137224,0.9061103577070044,28.096986463558856,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,20,10.153089141845705,4.137355804443359,0.0687822615599686,0.0468604788667287,0.871850071758291,16.9012349941651,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,21,6.171942901611328,7.020988464355469,0.0560655050202096,0.057459399810295,0.920332642386612,7.201197623589439,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,22,4.552499771118164,5.017105102539063,0.0554962824487135,0.0471132344819228,0.9893501384837023,5.004022070034218,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,23,13.143752670288086,10.657245635986328,0.1180411789503456,0.0800387720758776,0.7142541729605927,15.86130237643188,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,24,9.314093780517576,5.402610778808594,0.058483621528337,0.0517409703120849,0.9038324541475368,15.830245362991988,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,25,17.62381057739258,12.550498962402344,0.1432523858740673,0.1093627741473107,0.8401935699487372,25.62751635469958,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,26,10.46893768310547,8.291797637939453,0.1243782286726935,0.0864858038842083,0.9494523986816024,12.766641946233456,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,27,8.842885971069336,8.2344970703125,0.1144266735790374,0.0508892501179244,0.9583377986405228,10.77174773334476,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,28,9.390731048583984,9.79218292236328,0.1190491163445516,0.0764359784964342,0.9287955158829402,10.450026429140369,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0060,29,13.858861541748048,10.279998779296877,0.0890681275625098,0.0874641188540112,0.931581259806341,18.555210323579185,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,0,21.57359059651693,4.72100830078125,0.1090915149950908,0.0126794308685827,0.9179369574459842,46.17711083677457,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,1,28.01119656032986,3.4739990234375,0.1250753037479005,0.0116539103309094,0.867242794045972,54.97196175041543,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,2,28.612984551323784,3.034332275390625,0.127476815236608,0.0069903509289084,0.8604911132371525,54.38379806025316,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,3,2.87162356906467,2.5892333984375,0.0101847287838085,0.0080476448786672,0.999541147463608,3.440761066509111,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,4,8.264994303385416,6.389434814453125,0.03152091500572,0.0146419065717836,0.9949756443870892,11.679232104927342,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,5,11.164595709906685,8.744232177734375,0.1487210184814485,0.0213838734053071,0.993405653907615,13.32197986296072,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,6,6.58577134874132,7.1388092041015625,0.0239804911731359,0.021658689791565,0.9973005885617818,7.391987012258686,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,7,4.212749905056423,3.2415771484375,0.0140020200868639,0.009249425855059,0.9989869535187302,5.277329460476649,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,8,4.150503370496962,3.192474365234375,0.0130861152636281,0.0093626437397304,0.9984437185709092,5.463656945036437,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,9,5.470609029134114,4.11138916015625,0.049930621541341,0.0089165381691851,0.9979217502962764,7.737335798404947,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,10,11.246154891120064,3.37554931640625,0.0793982645625306,0.0140873590111699,0.9857275462830208,22.20400342051792,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,11,13.34120093451606,2.64239501953125,0.0557331729262386,0.0073285258752544,0.9685663066063755,27.528663390937137,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,12,8.389602661132812,1.51080322265625,0.068083214385582,0.0061298463755624,0.9897108492669374,16.713788747979923,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,13,6.807289123535156,6.34893798828125,0.0207265643052833,0.0137389195709375,0.9969432875175204,8.842861585561625,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,14,5.470968034532335,2.824676513671875,0.0741799458365795,0.0156950238402257,0.9978301534512524,7.612041229629486,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,15,4.11403062608507,5.217620849609375,0.021957321554465,0.0115431371703056,0.9989280995240164,5.0173771038975215,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,16,12.383196512858072,1.21759033203125,0.0381651160841874,0.0050818750161046,0.9767747906831992,24.45604201422292,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,17,4.921257019042969,3.998626708984375,0.0182988098232827,0.019990033689317,0.9987006231746094,5.690289224545491,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,18,11.549852159288196,2.63787841796875,0.0333722824923179,0.0165383901147773,0.9819990685038906,21.45129756583644,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
0233,19,7.4349365234375,4.3325042724609375,0.0246546775564207,0.0206397727683738,0.9945687054930188,10.438366992351009,"HYPER_TL_ENS(n=5,lam_ens=False)",1.0,False,0.0,1.0
