experiment_name,run_dir,output_root,run_date,status,cleanable,archived,archived_note,config_sha1,config_hash_type,config_path,config_source,effective_config_path,effective_config_sha1,summary_path,avg_mae,avg_r2,win_both,dataset_count,seed_count,key_hparams,error
outputs_supp_eval_s4_v1/S4/0264,outputs_supp_eval_s4_v1/S4/0264,outputs_supp_eval_s4_v1,2026-02-11T23:50:26+08:00,success,false,false,,8474edf54373c9b341eb9442f7ed7b5e5157df37,,configs/supp_eval_single_task_v1.yaml,heuristic_version_match,experiments/configs/1c8c715f12d0c8c5bea41de21b2792ebcd711d1c.yaml,1c8c715f12d0c8c5bea41de21b2792ebcd711d1c,outputs_supp_eval_s4_v1/S4/0264/metrics/summary_vs_paper.csv,35.467447,0.824572,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0264""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0264"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v1/S4/0317,outputs_supp_eval_s4_v1/S4/0317,outputs_supp_eval_s4_v1,2026-02-11T23:53:00+08:00,success,false,false,,59bc77a81916161b1829fe8761a8ee17fe0789d0,,configs/supp_eval_single_task_v1.yaml,heuristic_version_match,experiments/configs/1c8c715f12d0c8c5bea41de21b2792ebcd711d1c.yaml,1c8c715f12d0c8c5bea41de21b2792ebcd711d1c,outputs_supp_eval_s4_v1/S4/0317/metrics/summary_vs_paper.csv,10.903011,0.982170,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0317""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0317"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v1/S4/0319,outputs_supp_eval_s4_v1/S4/0319,outputs_supp_eval_s4_v1,2026-02-11T23:55:10+08:00,success,false,false,,898cc38e03f2217573bd6b48f64e0691ea2e63de,,configs/supp_eval_single_task_v1.yaml,heuristic_version_match,experiments/configs/1c8c715f12d0c8c5bea41de21b2792ebcd711d1c.yaml,1c8c715f12d0c8c5bea41de21b2792ebcd711d1c,outputs_supp_eval_s4_v1/S4/0319/metrics/summary_vs_paper.csv,11.491656,0.986839,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0319""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0319"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v1/S4/0321,outputs_supp_eval_s4_v1/S4/0321,outputs_supp_eval_s4_v1,2026-02-11T23:57:14+08:00,success,false,false,,95b31ec4966b5815cc1052962ea64d20cc6bdca5,,configs/supp_eval_single_task_v1.yaml,heuristic_version_match,experiments/configs/1c8c715f12d0c8c5bea41de21b2792ebcd711d1c.yaml,1c8c715f12d0c8c5bea41de21b2792ebcd711d1c,outputs_supp_eval_s4_v1/S4/0321/metrics/summary_vs_paper.csv,4.177584,0.998720,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0321""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0321"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v1/S4/0323,outputs_supp_eval_s4_v1/S4/0323,outputs_supp_eval_s4_v1,2026-02-11T23:59:16+08:00,success,false,false,,806d27d903c78fdfddf1b81a88e6f3f1a9cc8471,,configs/supp_eval_single_task_v1.yaml,heuristic_version_match,experiments/configs/1c8c715f12d0c8c5bea41de21b2792ebcd711d1c.yaml,1c8c715f12d0c8c5bea41de21b2792ebcd711d1c,outputs_supp_eval_s4_v1/S4/0323/metrics/summary_vs_paper.csv,7.244133,0.995756,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0323""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0323"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v1/S4/0331,outputs_supp_eval_s4_v1/S4/0331,outputs_supp_eval_s4_v1,2026-02-12T00:00:46+08:00,success,false,false,,fba81ac2fcdcbbf6743827b53d0634008ac6f4b9,,configs/supp_eval_single_task_v1.yaml,heuristic_version_match,experiments/configs/1c8c715f12d0c8c5bea41de21b2792ebcd711d1c.yaml,1c8c715f12d0c8c5bea41de21b2792ebcd711d1c,outputs_supp_eval_s4_v1/S4/0331/metrics/summary_vs_paper.csv,20.056438,0.910896,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0331""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0331"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v10_pilot/S4/0019,outputs_supp_eval_s4_v10_pilot/S4/0019,outputs_supp_eval_s4_v10_pilot,2026-02-13T04:52:48+08:00,success,false,false,,3cc4bc1b45436a68be749cdbaa7bc00f3109b102,,configs/supp_eval_single_task_v10.yaml,heuristic_version_match,experiments/configs/59b3aab2d946849d0f2cde290395a66141744fe0.yaml,59b3aab2d946849d0f2cde290395a66141744fe0,outputs_supp_eval_s4_v10_pilot/S4/0019/metrics/summary_vs_paper.csv,58.378045,0.859738,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0019""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0019"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v10_pilot/S4/0052,outputs_supp_eval_s4_v10_pilot/S4/0052,outputs_supp_eval_s4_v10_pilot,2026-02-13T04:53:30+08:00,success,false,false,,d05a75dd7f0ad7bc379135df492e254691e96d2f,,configs/supp_eval_single_task_v10.yaml,heuristic_version_match,experiments/configs/59b3aab2d946849d0f2cde290395a66141744fe0.yaml,59b3aab2d946849d0f2cde290395a66141744fe0,outputs_supp_eval_s4_v10_pilot/S4/0052/metrics/summary_vs_paper.csv,71.328834,0.791082,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v10_pilot/S4/0179,outputs_supp_eval_s4_v10_pilot/S4/0179,outputs_supp_eval_s4_v10_pilot,2026-02-13T04:54:34+08:00,success,false,false,,adc493867c6b8f555f9d5d78d7b6510452d0704c,,configs/supp_eval_single_task_v10.yaml,heuristic_version_match,experiments/configs/59b3aab2d946849d0f2cde290395a66141744fe0.yaml,59b3aab2d946849d0f2cde290395a66141744fe0,outputs_supp_eval_s4_v10_pilot/S4/0179/metrics/summary_vs_paper.csv,19.874143,0.949404,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0179""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0179"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v10_pilot/S4/0180,outputs_supp_eval_s4_v10_pilot/S4/0180,outputs_supp_eval_s4_v10_pilot,2026-02-13T04:55:42+08:00,success,false,false,,cd28472f98c54cd3bbbdd12977b6ba393b67e273,,configs/supp_eval_single_task_v10.yaml,heuristic_version_match,experiments/configs/59b3aab2d946849d0f2cde290395a66141744fe0.yaml,59b3aab2d946849d0f2cde290395a66141744fe0,outputs_supp_eval_s4_v10_pilot/S4/0180/metrics/summary_vs_paper.csv,16.103791,0.788473,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0180""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0180"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v11_pilot/S4/0019,outputs_supp_eval_s4_v11_pilot/S4/0019,outputs_supp_eval_s4_v11_pilot,2026-02-13T04:57:02+08:00,success,false,false,,79bcaf407a9b3b3e9127b620ddc5b4da4b65f73b,,configs/supp_eval_single_task_v11.yaml,heuristic_version_match,experiments/configs/4d4f48d8b499f26309aab8dd3202a69af972c5a5.yaml,4d4f48d8b499f26309aab8dd3202a69af972c5a5,outputs_supp_eval_s4_v11_pilot/S4/0019/metrics/summary_vs_paper.csv,56.502235,0.871072,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0019""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0019"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""gradient_norm"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v11_pilot/S4/0052,outputs_supp_eval_s4_v11_pilot/S4/0052,outputs_supp_eval_s4_v11_pilot,2026-02-13T04:57:30+08:00,success,false,false,,135a0e7c692cf065e5ab67ef422871b33dfe804b,,configs/supp_eval_single_task_v11.yaml,heuristic_version_match,experiments/configs/4d4f48d8b499f26309aab8dd3202a69af972c5a5.yaml,4d4f48d8b499f26309aab8dd3202a69af972c5a5,outputs_supp_eval_s4_v11_pilot/S4/0052/metrics/summary_vs_paper.csv,70.860943,0.794632,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""gradient_norm"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v11_pilot/S4/0179,outputs_supp_eval_s4_v11_pilot/S4/0179,outputs_supp_eval_s4_v11_pilot,2026-02-13T04:58:34+08:00,success,false,false,,758e93da4b426fc5210e029e988345a9f3ce20be,,configs/supp_eval_single_task_v11.yaml,heuristic_version_match,experiments/configs/4d4f48d8b499f26309aab8dd3202a69af972c5a5.yaml,4d4f48d8b499f26309aab8dd3202a69af972c5a5,outputs_supp_eval_s4_v11_pilot/S4/0179/metrics/summary_vs_paper.csv,17.432973,0.965851,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0179""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0179"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""gradient_norm"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v11_pilot/S4/0180,outputs_supp_eval_s4_v11_pilot/S4/0180,outputs_supp_eval_s4_v11_pilot,2026-02-13T04:59:56+08:00,success,false,false,,484b50fc1a5659da9b9fe0443b0e4757a1648d26,,configs/supp_eval_single_task_v11.yaml,heuristic_version_match,experiments/configs/4d4f48d8b499f26309aab8dd3202a69af972c5a5.yaml,4d4f48d8b499f26309aab8dd3202a69af972c5a5,outputs_supp_eval_s4_v11_pilot/S4/0180/metrics/summary_vs_paper.csv,13.680434,0.819017,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0180""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0180"", ""seeds.default"": ""0:4"", ""split.strategy"": ""stratified"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""gradient_norm"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v14_full/S4/0019,outputs_supp_eval_s4_v14_full/S4/0019,outputs_supp_eval_s4_v14_full,2026-02-13T07:13:52+08:00,success,false,false,,e09acabdb261c7d88d40673ffbe3e3ee039263dd,,configs/supp_eval_single_task_v14.yaml,heuristic_version_match,experiments/configs/23edb17cae39e559e063773d50f65b0166972880.yaml,23edb17cae39e559e063773d50f65b0166972880,outputs_supp_eval_s4_v14_full/S4/0019/metrics/summary_vs_paper.csv,56.172510,0.882046,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0019""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0019"", ""seeds.default"": ""0:4"", ""split.strategy"": ""random"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v14_full/S4/0052,outputs_supp_eval_s4_v14_full/S4/0052,outputs_supp_eval_s4_v14_full,2026-02-13T07:14:48+08:00,success,false,false,,9fdb4bc131ef203532d98b0387440bce693c0a6a,,configs/supp_eval_single_task_v14.yaml,heuristic_version_match,experiments/configs/23edb17cae39e559e063773d50f65b0166972880.yaml,23edb17cae39e559e063773d50f65b0166972880,outputs_supp_eval_s4_v14_full/S4/0052/metrics/summary_vs_paper.csv,83.838316,0.698332,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0052""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0052"", ""seeds.default"": ""0:4"", ""split.strategy"": ""random"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
outputs_supp_eval_s4_v14_full/S4/0179,outputs_supp_eval_s4_v14_full/S4/0179,outputs_supp_eval_s4_v14_full,2026-02-13T07:17:00+08:00,success,false,false,,808b646b0b1268826ba5d4bf45d7d4b4de496e57,,configs/supp_eval_single_task_v14.yaml,heuristic_version_match,experiments/configs/23edb17cae39e559e063773d50f65b0166972880.yaml,23edb17cae39e559e063773d50f65b0166972880,outputs_supp_eval_s4_v14_full/S4/0179/metrics/summary_vs_paper.csv,12.146268,0.954130,0,1,1,"{""data.cpvec.enabled"": true, ""datasets.external"": [""0179""], ""datasets.external_count"": 1, ""datasets.pretrain_count"": 14, ""models.CALIBRATE"": true, ""models.CLIP_MULT"": 2.0, ""models.ENABLE_FAIL_TUNING"": true, ""models.ENABLE_HYPER_TL"": false, ""models.ENABLE_LOCAL_TRANSFORM_CANDIDATES"": true, ""models.ENABLE_MDL_SUBSET_CANDIDATES"": true, ""models.FUSION_TOP_K"": 3, ""models.LOCAL_TARGET_TRANSFORMS"": [""log1p"", ""gradient_norm""], ""models.ONLY_HYPER_TL"": false, ""run.sheet"": ""S4"", ""run.target_dataset"": ""0179"", ""seeds.default"": ""0:4"", ""split.strategy"": ""random"", ""transfer_weights.adaptive_source"": true, ""transfer_weights.max_scale"": 2.0, ""transfer_weights.min_scale"": 0.25, ""transfer_weights.similarity_power"": 2.0, ""transfer_weights.source"": 0.1, ""transfer_weights.source_weight_mode"": ""per_sample"", ""transfer_weights.target"": 1.0, ""transfer_weights.target_transform"": ""none"", ""transfer_weights.top_k_sources"": 8}",
